"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1899698,"January 11, 2021",Tennessee,Christiana,"4675 Shelbyville Pike",0,0,N/A
1899540,"January 11, 2021",Illinois,Chicago,"4800 block S Honore St",0,0,N/A
1901457,"January 11, 2021",Virginia,Portsmouth,"Summit Ave",0,0,N/A
1900722,"January 11, 2021",Texas,Brady,N/A,0,0,N/A
1900711,"January 11, 2021",California,Sausalito,"500 block of Easterby St",0,0,N/A
1899673,"January 11, 2021",Tennessee,Dyersburg,"Parks Thurmond Cir",0,0,N/A
1900684,"January 11, 2021","New York","New York (Manhattan)","608 W 135th St",0,0,N/A
1901407,"January 11, 2021",Iowa,Waterloo,"1232 Independence Ave",0,0,N/A
1900685,"January 11, 2021",Oregon,Medford,"2826 Judy Way",1,1,N/A
1899666,"January 11, 2021",Minnesota,Minneapolis,"100 block of W 56th St",0,0,N/A
1899744,"January 11, 2021",California,Oakland,"2400 block of Market St",1,1,N/A
1900586,"January 11, 2021","District of Columbia",Washington,"1500 block of 30th St NW",0,0,N/A
1901339,"January 11, 2021","North Carolina",Farmville,"5178 US-258 N",0,0,N/A
1900196,"January 11, 2021",California,Oakland,"10200 block of International Blvd",1,0,N/A
1994435,"January 11, 2021",Wisconsin,Milwaukee,"8827 W Acacia St",1,0,N/A
1899655,"January 11, 2021","New York",Brooklyn,"E 94th St and Willmohr St",0,0,N/A
1900075,"January 11, 2021",Florida,Jacksonville,"7810 New Kings Rd",1,0,N/A
1901308,"January 11, 2021",Michigan,Detroit,"Harvard Rd and King Richard St",0,1,N/A
1901310,"January 11, 2021","South Carolina",Orangeburg,"Orange St",0,0,N/A
1899618,"January 11, 2021",Tennessee,Memphis,"7065 Winchester Rd",0,1,N/A
1900506,"January 11, 2021","North Carolina","Tar Heel","14593 NC-87",0,0,N/A
1899833,"January 11, 2021",Indiana,Indianapolis,"2100 block of N Spencer Ave",1,1,N/A
1900473,"January 11, 2021","South Carolina","Rock Hill","500 block of Liberty St",0,0,N/A
2025093,"January 11, 2021","New York",Albany,"Ontario St and Hamilton St",1,0,N/A
1900154,"January 11, 2021",Florida,Bradenton,"1500 block of 14th Ave E",0,1,N/A
1900492,"January 11, 2021","North Carolina","Winston Salem (Winston-salem)","1800 block of S Martin Luther King Jr Dr",0,1,N/A
1899180,"January 11, 2021",Indiana,Indianapolis,"I-65 and I-465",0,1,N/A
2113394,"January 11, 2021",Alabama,Birmingham,N/A,1,0,N/A
1900160,"January 11, 2021",California,Ceres,"Malik Ave and Hackett Rd",1,1,N/A
1900308,"January 11, 2021",Texas,Houston,"7600 block of Airport Blvd",0,1,N/A
1899529,"January 11, 2021",California,"Thousand Oaks","2300 block of Fountain Crest Ln",1,0,N/A
1899484,"January 11, 2021","North Carolina",Durham,"Beechwood Dr and E Cornwallis Rd",0,1,N/A
1900365,"January 11, 2021","South Carolina",Greenville,"Cedar Ln Rd",0,1,N/A
1900523,"January 11, 2021",Illinois,Decatur,"3603 E William St",0,1,N/A
1901209,"January 11, 2021",Texas,Laredo,"4700 block of Sunrise Ct",1,0,N/A
1899651,"January 11, 2021","New York",Brooklyn,"E 85th St and Foster Ave",0,1,N/A
1900101,"January 11, 2021",Maryland,Baltimore,"2000 block of W Lexington St",0,1,N/A
1899759,"January 11, 2021",Arkansas,"Little Rock","8824 Geyer Springs Rd",0,1,N/A
1900575,"January 11, 2021",Illinois,Chicago,"4300 block of W Jackson Blvd",0,1,N/A
1899264,"January 11, 2021","District of Columbia",Washington,"1800 block of Providence St NE",0,1,N/A
1900599,"January 11, 2021",Illinois,Chicago,"4000 block of S Sacramento Ave",1,0,N/A
1899656,"January 11, 2021",Tennessee,Lexington,"100 block of Montgomery Courts",0,1,N/A
1899683,"January 11, 2021",Michigan,Detroit,"11030 McKinney St",0,1,N/A
1899686,"January 11, 2021",Michigan,Detroit,"12000 block of Kennebec St",0,1,N/A
1899692,"January 11, 2021",Michigan,Detroit,N/A,0,1,N/A
1900635,"January 11, 2021",Arkansas,Jonesboro,"500 block of N Caraway Rd",0,1,N/A
1900165,"January 11, 2021",California,Willowbrook,"13500 block of San Pedro St",1,0,N/A
1900655,"January 11, 2021",Illinois,Chicago,"500 block of W 103rd Place",0,1,N/A
1900657,"January 11, 2021",Illinois,Chicago,"1400 block of E 66th Place",0,1,N/A
1900041,"January 11, 2021",Alaska,Anchorage,"5901 E 6th Ave",1,0,N/A
1900144,"January 11, 2021",California,"Santa Clarita","MacMillan Ranch Rd and Warm Springs Dr",0,1,N/A
1899441,"January 11, 2021",Michigan,"Grand Rapids","1200 block of Quarry Ave NW",0,0,N/A
1900731,"January 11, 2021",Texas,Tye,"I-20 Exit 277 101 N",0,1,N/A
1899801,"January 11, 2021",Illinois,Decatur,"4400 block of N Lawson Dr",0,1,N/A
1900783,"January 11, 2021",Texas,Houston,"8930 Beechnut St",0,2,N/A
1900112,"January 11, 2021",Florida,Miami,"2001 NW 67th St",0,4,N/A
1899819,"January 11, 2021",Florida,Miami,"2491 NE 58th St",0,4,N/A
1900774,"January 11, 2021",Texas,Houston,"10222 W Forum Dr",0,1,N/A
1904639,"January 11, 2021",Virginia,Alexandria,"1100 block of Quaker Hill Dr",0,1,N/A
1900727,"January 11, 2021",California,"San Bernardino","5280 N Little Mountain Dr",1,0,N/A
1900265,"January 11, 2021",Minnesota,"Minneapolis (Brooklyn Park)","5900 block of 65th Ave N",0,1,N/A
1899909,"January 11, 2021",Kentucky,Louisville,"1300 block of Dixie Hwy",1,2,N/A
1900106,"January 11, 2021",Texas,Houston,"9501 Southwest Fwy",1,0,N/A
1899281,"January 11, 2021",Texas,Austin,"7300 block of Grand Canyon Dr",1,0,N/A
1900484,"January 11, 2021","North Carolina","Rocky Mount","S Fairview Rd and Cokey Rd",1,1,N/A
1899896,"January 11, 2021",Alabama,Gadsden,"821 E Broad St",1,0,N/A
1899379,"January 11, 2021",California,Fresno,"1302 Fulton St",0,1,N/A
1900096,"January 11, 2021",Maryland,Riverdale,"3400 block of 55th Ave",1,0,N/A
1899275,"January 11, 2021","South Carolina",Warrenville,"115 Joes Park Rd",1,0,N/A
1900414,"January 11, 2021",Texas,Houston,"13151 Bissonnet St",1,0,N/A
1900237,"January 11, 2021",Wisconsin,Milwaukee,"S 35th St and W Greenfield Ave",0,1,N/A
1899324,"January 11, 2021",California,Oakland,"1100 block of 5th St",0,1,N/A
1900889,"January 11, 2021",Florida,Miami,"NW 96th St and NW 20th Ave",1,1,N/A
1899726,"January 11, 2021",Ohio,Columbus,"800 block of Leona Ave",1,0,N/A
1899978,"January 11, 2021",Tennessee,Memphis,"2515 Covington Pike",1,0,N/A
1901064,"January 11, 2021",Minnesota,"Saint Paul","7th St E and Kennard St N",0,0,N/A
1900300,"January 11, 2021",Michigan,"Oak Park","10811 W 10 Mile Rd",1,0,N/A
1900191,"January 11, 2021",Missouri,"Saint Louis","1400 block of Hickory Ln",0,0,N/A
1899262,"January 11, 2021",Georgia,Snellville,"Rockdale Cir",0,0,N/A
1899187,"January 11, 2021",Virginia,Norfolk,"2800 block of E Princess Anne Rd",1,0,N/A
1900183,"January 11, 2021",Georgia,Jonesboro,"8000 Block of Tara Blvd",0,0,N/A
1900770,"January 11, 2021",Florida,"Zolfo Springs","Steve Roberts Special and Kelly Roberts Rd",1,0,N/A
1900199,"January 11, 2021",Georgia,Columbus,"4936 Mehaffey St",1,0,N/A
1899951,"January 11, 2021",Nevada,Henderson,"1011 Stufflebeam Ave",0,1,N/A
1899609,"January 11, 2021",California,Lincoln,"1200 Athens Ave",0,1,N/A
1900173,"January 11, 2021",Massachusetts,Worcester,"877 Main St",0,0,N/A
1900590,"January 11, 2021","New York",Bronx,"3560 Webster Ave",1,2,N/A
1900504,"January 11, 2021","North Carolina",Cary,"1120 Ledsome Ln",0,1,N/A
1901024,"January 11, 2021",Ohio,"Akron (Copley)","150 Montrose W Ave",0,0,N/A
1900218,"January 11, 2021","South Carolina","Myrtle Beach","500 block of 34th Ave N",1,1,N/A
1899956,"January 11, 2021",Pennsylvania,Harrisburg,"3906 N 6th St",1,0,N/A
1900156,"January 11, 2021","North Carolina",Washington,"2040 Slatestone Rd",1,0,N/A
1903334,"January 11, 2021",Pennsylvania,Philadelphia,"6700 block of Woodland Ave",0,1,N/A
1900124,"January 11, 2021",Florida,"Opa Locka","NW 22nd Ave and Opa Locka Blvd",1,0,N/A
1903332,"January 11, 2021",Pennsylvania,Philadelphia,"5100 block of Harlan St",0,1,N/A
1903330,"January 11, 2021",Pennsylvania,Philadelphia,"2800 block of Kensington Ave",0,1,N/A
1899157,"January 11, 2021",Kansas,Topeka,"2200 block of NW Brickyard Rd",1,0,N/A
1900754,"January 11, 2021",Texas,Edinburg,"1700 block Orlando Dr",1,0,N/A
1903299,"January 11, 2021","New Hampshire",Amherst,"35 Juniper Dr",0,0,N/A
1899416,"January 11, 2021",Michigan,Detroit,"22325 Eight Mile Rd",1,0,N/A
1899942,"January 11, 2021",Kansas,"Garden City","200 block of N 9th St",1,0,N/A
1900224,"January 11, 2021",Pennsylvania,Philadelphia,"2200 block of N 18th St",0,1,N/A
1900120,"January 11, 2021",California,Pacoima,"12700 block of Van Nuys Blvd",1,0,N/A
1899499,"January 11, 2021",Illinois,"La Grange (Hodgkins)","1 UPS Way",2,0,N/A
1900105,"January 11, 2021",Maryland,Frederick,"6700 block of Overton Circle",0,0,N/A
1899704,"January 11, 2021","New Jersey",Audubon,"153 Oakland Ave",2,0,N/A
1899042,"January 11, 2021","South Carolina",Columbia,"716 Zimalcrest Dr",3,0,N/A
1900087,"January 11, 2021",Delaware,Wilmington,"2800 block of N Claymont St",1,0,N/A
1899177,"January 11, 2021",Oklahoma,"Oklahoma City","3200 S Prospect Ave",0,1,N/A
1899162,"January 11, 2021",Arkansas,"Hot Springs National Park (Hot Springs)","106 Lookout Point",0,1,N/A
1900957,"January 11, 2021",Oklahoma,Peggs,"N 495 Rd",0,1,N/A
1900940,"January 11, 2021","New York",Buffalo,"Delian Ct",0,0,N/A
1967054,"January 11, 2021",Pennsylvania,Frenchville,"1600 block of Buck Run Rd",0,1,N/A
1900056,"January 11, 2021",Oregon,Seaside,"229 S Promenade",0,0,N/A
1901031,"January 11, 2021",Ohio,"Middletown (Liberty Township)","6840 Lakota Pointe Ln",1,0,N/A
1899725,"January 11, 2021",Virginia,Chesapeake,"I-464 and Freeman Ave",0,0,N/A
1900014,"January 11, 2021",Louisiana,Zachary,"4980 Lower Zachary Rd",1,0,N/A
1900031,"January 11, 2021",Kentucky,Louisville,"1200 block of Bates Ct",0,0,N/A
1900898,"January 11, 2021",Colorado,Aurora,"800 block of Havana St",0,1,N/A
1901590,"January 11, 2021",Alabama,Bessemer,"2800 block of 12th Ave N",1,0,N/A
1900011,"January 11, 2021",Texas,"Fort Worth","900 block of E Cannon St",1,0,N/A
1899996,"January 11, 2021",Texas,"San Antonio","4900 block of Woodstone Dr",0,0,N/A
1899989,"January 11, 2021",Missouri,"Kansas City","W Armour Blvd and Broadway Blvd",0,1,N/A
1906510,"January 11, 2021",Illinois,"Dundee (East Dundee)","100 block of Dundee Ave",0,1,N/A
1899922,"January 11, 2021",Kentucky,Louisville,"Shanks Ln and Broadleaf Dr",0,1,N/A
1899924,"January 11, 2021",Kentucky,Louisville,"28th St and Garland Ave",0,1,N/A
1899927,"January 11, 2021",Kentucky,Louisville,"23rd St and Duncan St",0,1,N/A
1901556,"January 11, 2021",Alabama,Scottsboro,"24729 John T Reid Pkwy",1,1,N/A
1900020,"January 11, 2021",Oklahoma,Tulsa,"1010 E 66th Pl",1,0,N/A
1899893,"January 11, 2021",Arizona,Phoenix,"N 19th Ave and W Washington St",0,0,N/A
1899723,"January 11, 2021",Ohio,Dayton,"310 Pleasant Ave",1,0,N/A
1899880,"January 11, 2021",Arizona,Tucson,"555 E Grant Rd",0,1,N/A
1904641,"January 11, 2021",Virginia,Alexandria,"3800 block of Florence Dr",0,0,N/A
1900804,"January 11, 2021",Indiana,Gary,"1800 block of Clark Rd",0,1,N/A
1900627,"January 10, 2021",Illinois,Chicago,"3100 block of S Springfield Ave",0,0,N/A
1898888,"January 10, 2021",Missouri,"Saint Louis","6000 block of Natural Bridge Ave",1,0,N/A
1898980,"January 10, 2021","New York",Syracuse,"700 block of Brighton Ave",0,0,N/A
1913518,"January 10, 2021",Iowa,Muscatine,"1200 block of Nebraska St",0,0,N/A
1899797,"January 10, 2021",Illinois,Decatur,"3100 block of E Garfield Ave",0,0,N/A
1899776,"January 10, 2021",Arkansas,"Siloam Springs","Washington St and Jefferson St",0,0,N/A
1899765,"January 10, 2021",California,"San Leandro","Joaquin Ave",0,0,N/A
1899550,"January 10, 2021",Illinois,Streamwood,"1700 block of S Green Meadows Blvd",0,1,N/A
1899012,"January 10, 2021",Texas,"Wichita Falls","1700 block of Pearl Ave",1,1,N/A
1906255,"January 10, 2021","West Virginia",Fairmont,"Oakwood Rd",0,0,N/A
1898892,"January 10, 2021",California,"Manhattan Beach","1100 block of Meadows Ave",0,0,N/A
1900679,"January 10, 2021",Indiana,Portage,"3600 Scottsdale St",0,0,N/A
1900669,"January 10, 2021",Illinois,Bolingbrook,"Elm Ct",0,0,N/A
1899746,"January 10, 2021",Illinois,Rockford,"400 block of Webster Ave",1,0,N/A
1899078,"January 10, 2021",Ohio,Columbus,"345 E Whittier St",1,2,N/A
1899496,"January 10, 2021",Michigan,"Sterling Heights","34000 block of Birchgrove Dr",0,0,N/A
1899702,"January 10, 2021",Michigan,Detroit,"2700 block of Casper St",0,0,N/A
1899695,"January 10, 2021",Michigan,Detroit,"13700 block of Glenwood St",0,0,N/A
1899682,"January 10, 2021",Minnesota,"Saint Paul","S Clinton Ave and Isabel St E",0,0,N/A
1899074,"January 10, 2021",Connecticut,Hartford,"Wethersfield Ave and Elliot St",0,1,N/A
1900023,"January 10, 2021",Oklahoma,Lawton,"NW Kingsbury Ave",0,1,N/A
1898989,"January 10, 2021",Colorado,Pueblo,"Fearnow Ave",0,1,N/A
1900570,"January 10, 2021",Nebraska,Milford,I-80,0,0,N/A
1899770,"January 10, 2021",Tennessee,Memphis,"4193 Ashwood St",1,0,N/A
1899105,"January 10, 2021","Rhode Island",Johnston,"Atwood Ave and Rotary Dr",0,1,N/A
1900048,"January 10, 2021","South Dakota","Sioux Falls","N Fiero Pl and E 30th Pl",0,1,N/A
1899112,"January 10, 2021",Oregon,Portland,"S River Dr and S Hall St",0,1,N/A
1899108,"January 10, 2021",Oregon,Portland,"9300 block of N Wall Ave",0,1,N/A
1899206,"January 10, 2021",Pennsylvania,Philadelphia,"100 block of E Tioga St",1,0,N/A
1898662,"January 10, 2021",Wisconsin,Kenosha,"48th St and 20th Ave",0,0,N/A
1907813,"January 10, 2021",Michigan,Wyandotte,N/A,0,0,N/A
1901930,"January 10, 2021",Ohio,Cleveland,"20001 Euclid Ave",0,0,N/A
1899204,"January 10, 2021",Pennsylvania,Philadelphia,"Farson St and Market St",1,0,N/A
1898856,"January 10, 2021","New York",Brooklyn,"Montauk Ave and New Lots Ave",1,0,N/A
1901965,"January 10, 2021",Florida,Clewiston,"433 W Sugarland Hwy",1,1,N/A
1905152,"January 10, 2021",Tennessee,Memphis,N/A,0,0,N/A
1898964,"January 10, 2021",Nevada,"Las Vegas","2831 Wheelwright Dr",1,0,N/A
1899196,"January 10, 2021",Georgia,Americus,"200 block of S Dudley St",1,0,N/A
1899432,"January 10, 2021",California,"Long Beach","2300 block of E 68th St",1,0,N/A
1915294,"January 10, 2021",Texas,Pharr,"9901 S Cage Blvd",0,0,N/A
1901654,"January 10, 2021",Indiana,"Columbia City","1100 block of IN-9",1,1,N/A
1898958,"January 10, 2021","New York",Buffalo,"17 Geary St",1,0,N/A
1899185,"January 10, 2021",Indiana,Columbus,"9200 E State Rd 58",1,0,N/A
1899391,"January 10, 2021","North Carolina",Lumberton,"1000 block of Shannon Rd",1,0,N/A
1899004,"January 10, 2021",California,"Santa Ana","800 block of S Townsend St",1,0,N/A
1898770,"January 10, 2021",Kentucky,Henderson,"Roosevelt St and Burdette St",0,0,N/A
1899182,"January 10, 2021",Florida,"Pembroke Pines","11801 Pembroke Rd",1,0,N/A
1899805,"January 10, 2021",Kentucky,Louisville,"1800 block of Dumesnil St",1,0,N/A
1898876,"January 10, 2021",Pennsylvania,Philadelphia,"5200 block of Cedar Ave",1,0,N/A
1899000,"January 10, 2021",California,Altadena,"Figueroa Dr and Lincoln Ave",1,0,N/A
1899175,"January 10, 2021",Florida,Jacksonville,"5675 Barnhill Dr",1,0,N/A
1899133,"January 10, 2021",Illinois,Chicago,"4300 S Federal St",0,1,N/A
1899136,"January 10, 2021",Illinois,Chicago,"100 N Central Ave",0,1,N/A
1900063,"January 10, 2021",Florida,"Palm Coast","6 Buffalo Bill Dr",0,1,N/A
1900404,"January 10, 2021",Wisconsin,Beloit,"Chapin St and Milwaukee Rd",0,0,N/A
1899138,"January 10, 2021",Illinois,Chicago,"3100 S Robinson St",0,1,N/A
1899146,"January 10, 2021",Illinois,Chicago,"5100 S Campbell Ave",0,1,N/A
1899148,"January 10, 2021",Wisconsin,Madison,"4200 block of E Washington Ave",0,1,N/A
1899173,"January 10, 2021",Illinois,Chicago,"4300 block of  W Madison St",0,1,N/A
1899245,"January 10, 2021",Pennsylvania,Philadelphia,"5500 block of Old York Rd",0,1,N/A
1899612,"January 10, 2021",Vermont,Vergennes,"19 1st St",0,1,N/A
1899757,"January 10, 2021",California,"San Pablo","15690 Crestwood Dr",1,0,N/A
1907317,"January 10, 2021",Tennessee,Tiptonville,"820 McBride St",1,0,N/A
1898985,"January 10, 2021",California,"San Bernardino","21st St and Turrill Ave",1,0,N/A
1899141,"January 10, 2021",Virginia,Hampton,"300 block of E Mercury Blvd",1,1,N/A
1899210,"January 10, 2021",Florida,Sorrento,"23825 FL-46",0,1,N/A
1898690,"January 10, 2021","North Carolina",Pembroke,"2000 block of Union Chapel Rd",1,0,N/A
1899215,"January 10, 2021",Pennsylvania,Philadelphia,"N Salford St",0,2,N/A
1899219,"January 10, 2021",Pennsylvania,Philadelphia,"1800 block of E Allegheny Ave",0,2,N/A
1900792,"January 10, 2021",Mississippi,"Holly Springs","Ridgecrest Dr",0,1,N/A
1902300,"January 10, 2021",Alabama,"Mobile (Prichard)","3119 St Stephens Rd",1,0,N/A
1898905,"January 10, 2021",Arkansas,Bentonville,"700 block of NW 6th St",1,0,N/A
1899509,"January 10, 2021",Michigan,Detroit,"Prest St and W McNichols Rd",0,0,N/A
1899101,"January 10, 2021","Rhode Island",Providence,N/A,1,0,N/A
1905054,"January 10, 2021",Alaska,Soldotna,"Kalifornsky Beach Rd",0,0,N/A
1903336,"January 10, 2021",Pennsylvania,Philadelphia,"2800 block of S 64th St",0,1,N/A
1903338,"January 10, 2021",Pennsylvania,Philadelphia,"500 block of E Westmorland St",0,1,N/A
1903340,"January 10, 2021",Pennsylvania,Philadelphia,"5400 block of N Front St",0,1,N/A
1899265,"January 10, 2021","District of Columbia",Washington,"400 block of Marietta Pl NW",0,1,N/A
1898671,"January 10, 2021",Illinois,Chicago,"2721 W Polk St",0,2,N/A
1900204,"January 10, 2021",Georgia,Hinesville,"1000 block of Keith Dr",0,1,N/A
1899373,"January 10, 2021","South Carolina",Darlington,"Forest Dr",1,1,N/A
1899322,"January 10, 2021",California,Oakland,"7900 block of Hillside St",0,1,N/A
1899329,"January 10, 2021","South Carolina",Charleston,"Jackson St and Morrison St",0,1,N/A
1898675,"January 10, 2021","South Carolina",Sumter,"Walton St and Bultman Dr",1,0,N/A
2043189,"January 10, 2021",Minnesota,"Fergus Falls","I-94 E",0,0,N/A
1899362,"January 10, 2021","South Carolina","Marion (county)",N/A,0,1,N/A
1900369,"January 10, 2021",Texas,Houston,"6822 Songbrook Dr",1,0,N/A
1901837,"January 10, 2021","New Mexico",Tucumcari,"800 block of E Rankin Ave",0,0,N/A
1898898,"January 10, 2021","New York",Brooklyn,"580 Stanley Ave",1,0,N/A
1899352,"January 10, 2021","South Carolina",Lynchburg,"1900 block of Back Swamp Rd",1,0,N/A
1898732,"January 10, 2021",Indiana,Indianapolis,"4900 block of W 71st St",0,1,N/A
1899350,"January 10, 2021",Minnesota,Minneapolis,"5400 block of 46th Ave S",0,1,N/A
1900385,"January 10, 2021",Texas,Houston,"11415 North Fwy",0,1,N/A
1900073,"January 10, 2021",Texas,Livingston,N/A,0,1,N/A
1900408,"January 10, 2021",Texas,Dallas,"6100 block of Trail Glen Dr",0,1,N/A
1900438,"January 10, 2021",Michigan,"Benton Harbor","2000 block of E Empire Ave",0,1,N/A
1898804,"January 10, 2021",Kentucky,Louisville,"Glengarry Rd and Brockton Ct",0,2,N/A
1898627,"January 10, 2021",Georgia,Moultrie,"1117 S Main St",1,2,N/A
1899615,"January 10, 2021",Tennessee,Memphis,"4193 Ashwood St",0,1,N/A
1898836,"January 10, 2021",Tennessee,Nashville,"3000 block of Whitland Crossing Dr",0,1,N/A
1898870,"January 10, 2021",Illinois,Chicago,"E 95th St and S State St",0,1,N/A
1898880,"January 10, 2021",Michigan,Lansing,"700 block of Chicago Ave",0,1,N/A
1900175,"January 10, 2021",Georgia,Jonesboro,"8240 Tara Blvd",1,0,N/A
1899670,"January 10, 2021",Tennessee,Dyersburg,"Lipford Cir",0,1,N/A
1898903,"January 10, 2021","New York","New York (Manhattan)","20 W 20th St",0,1,N/A
1898710,"January 10, 2021",Illinois,Bloomington,"1300 block of W Chestnut St",0,1,N/A
1898824,"January 10, 2021",Tennessee,Memphis,"Wind Meadow Ln",1,0,N/A
1899037,"January 10, 2021",Texas,"Fort Worth","5400 block of Dallas Ave",1,0,N/A
1899241,"January 10, 2021",Wisconsin,Milwaukee,"3300 block of N 42nd St",1,0,N/A
1900150,"January 10, 2021",Florida,Tampa,"5605 Gibson Ave",1,0,N/A
1898758,"January 10, 2021",California,"San Jose","2300 block of Mammoth Dr",1,0,N/A
1899739,"January 10, 2021",California,Gilroy,"8th St and Hanna St",0,2,N/A
1899755,"January 10, 2021",Illinois,Rockford,"2200 block of N Rockton Ave",0,1,N/A
1898933,"January 10, 2021",Virginia,Hampton,"10 block of Harris Creek Rd",0,1,N/A
1898944,"January 10, 2021",Oklahoma,Tulsa,"35 N Sheridan Rd",0,1,N/A
1899815,"January 10, 2021",Ohio,Columbus,"W Broad St and Central Ave",0,1,N/A
1899086,"January 10, 2021",Ohio,Columbus,"1405 N Cassady Ave",0,2,N/A
1898979,"January 10, 2021",Minnesota,"Circle Pines","54 North Rd",0,0,N/A
1899302,"January 10, 2021","District of Columbia",Washington,"3900 block of Military Rd NW",0,0,N/A
1900330,"January 10, 2021",Connecticut,"New Haven","Orchard St and George St",0,2,N/A
1898971,"January 10, 2021",Nevada,"Las Vegas","Elkhorn Rd and Durango Dr",0,1,N/A
1899170,"January 10, 2021",Florida,Jacksonville,"7000 block of Old Kings Rd S",0,1,N/A
1899272,"January 10, 2021",Indiana,Richmond,"1900 block of SW A St",0,0,N/A
1898668,"January 10, 2021",Wisconsin,"Sun Prairie","311 E Linnerud Dr",0,1,N/A
1899164,"January 10, 2021",Florida,Newberry,"25515 NW 6th Ave",0,2,N/A
1898619,"January 10, 2021",Illinois,Chicago,"950 W Wrightwood Ave",0,1,N/A
1900380,"January 10, 2021",Texas,Houston,"11900 Oakmoor Pkwy",0,1,N/A
1898956,"January 10, 2021",Michigan,Detroit,"12200 block of Casino Ave",0,1,N/A
1899159,"January 10, 2021",Illinois,Chicago,"3500 block of S Cottage Grove Ave",0,1,N/A
1898604,"January 10, 2021",Georgia,Atlanta,"60 Bell St",0,1,N/A
1899543,"January 10, 2021",Oregon,Portland,"4500 block of NE 125th Pl",0,2,N/A
1900377,"January 10, 2021",Texas,Houston,"3300 Anita St",0,1,N/A
1898950,"January 10, 2021","New York",Schenectady,"Albany St and Schenectady St",0,1,N/A
1899155,"January 10, 2021",Illinois,Chicago,"6700 block of S Francisco Ave",0,1,N/A
1898588,"January 10, 2021",Illinois,Chicago,"2700 block of W Van Buren St",0,1,N/A
1899493,"January 10, 2021","North Carolina",Salisbury,"Brenner Ave and Standish St",0,1,N/A
1900375,"January 10, 2021","South Carolina",Orangeburg,"300 block of Coleman Ave",0,1,N/A
1898948,"January 10, 2021",Oklahoma,Altus,"1000 block of Gene St",0,1,N/A
1899396,"January 10, 2021",Michigan,"Battle Creek","12917 Harper Village Dr",0,2,N/A
1898576,"January 10, 2021",Illinois,Chicago,"4000 block of W Sunnyside Ave",0,3,N/A
1899813,"January 10, 2021",Texas,Killeen,"1601 Carrollton Ave",1,0,N/A
1898966,"January 10, 2021",Nevada,"North Las Vegas","3100 block of N Pecos Rd",1,1,N/A
1901517,"January 10, 2021",Missouri,"Saint Louis",N/A,0,3,N/A
1899319,"January 10, 2021",Massachusetts,Boston,"Draper St and Bowdoin St",0,0,N/A
1898370,"January 10, 2021",Texas,Houston,"1776 Gessner Rd",0,1,N/A
1900582,"January 10, 2021",Tennessee,Millington,"Marvin Rd",0,1,N/A
1900828,"January 10, 2021","New Jersey","Atlantic City","600 block of N New York Ave",0,1,N/A
1900854,"January 10, 2021","New Jersey","Jersey City","Lexington Ave and Bergen Ave",0,1,N/A
1899917,"January 10, 2021",Kentucky,Louisville,"3300 of Newburg Rd",0,1,N/A
1899968,"January 10, 2021",Missouri,"Kansas City","5600 block of Paloma Ave",1,0,N/A
1915691,"January 10, 2021",Florida,Pensacola,"Lockhart St",0,0,N/A
1899056,"January 10, 2021",Texas,Houston,"8314 Gulf Fwy",0,1,N/A
1898942,"January 10, 2021",Arizona,Scottsdale,"11545 N Frank Lloyd Wright Blvd",1,0,N/A
1902269,"January 10, 2021",Pennsylvania,Reading,"Robeson St and N 10th St",0,1,N/A
1900053,"January 10, 2021",Oregon,Stayton,"303 W Water St",1,0,N/A
1900895,"January 10, 2021",Florida,Tampa,"6202 N 40th St",1,1,N/A
1898938,"January 10, 2021",Louisiana,"Baton Rouge","6000 block of Evangeline St",1,0,N/A
1899093,"January 10, 2021",Kentucky,Covington,"732 Greenup St",0,0,N/A
1899151,"January 10, 2021",Florida,"Defuniak Springs","US-90 and Fairfield Dr",0,1,N/A
1900843,"January 10, 2021",Texas,"Fort Worth","8700 block of S Freeway",1,0,N/A
1900094,"January 10, 2021",Delaware,Wilmington,"1050 S Market St",0,0,N/A
1898853,"January 10, 2021",Michigan,Detroit,"13331 14th St",1,0,N/A
1899269,"January 10, 2021",Georgia,Barnesville,"900 block of Highfalls Park Rd",1,0,N/A
1900070,"January 10, 2021",Florida,Newberry,"4200 block of SW 108th Ave",0,0,N/A
1898833,"January 10, 2021",Tennessee,Knoxville,"1028 Edenbridge Way",1,1,N/A
1900069,"January 10, 2021",Florida,Newberry,N/A,0,0,N/A
1899069,"January 10, 2021",Texas,"El Paso","5020 Fairbanks Dr",1,0,N/A
1899260,"January 10, 2021",California,"Los Angeles","5720 Second Ave",1,0,N/A
1898583,"January 10, 2021",Indiana,Munster,"Columbia Ave and Calumet Ave",1,0,N/A
1898816,"January 10, 2021",Michigan,Holland,"2900 Millpond Dr W",2,0,N/A
1899189,"January 10, 2021",California,Bakersfield,"Custer Ave and S H St",2,0,N/A
1898786,"January 10, 2021",Kentucky,Louisville,"2928 W Kentucky St",2,0,N/A
1899841,"January 10, 2021",Connecticut,"New Haven","280 Winthrop Ave",2,0,N/A
1898781,"January 10, 2021",Kentucky,Louisville,"5001 Margo Ave",2,1,N/A
1900288,"January 10, 2021",California,Tulare,"Road 36 and Ave 264",2,0,N/A
1898848,"January 10, 2021",Illinois,Virginia,"140 S East St",2,1,N/A
1898868,"January 10, 2021","New York",Bronx,"175 Alexander Ave",1,0,N/A
